appID,appCategory
121194,209
121195,211
121196,103
121197,503
121198,0
121199,209
121200,106
121201,0
121202,106
121203,203
121204,0
121206,106
121207,106
121208,106
121209,106
121211,401
121212,106
121214,209
121216,0
121217,209
121218,211
121219,106
121220,401
121221,0
121222,106
121223,106
121224,0
121225,106
121226,108
121227,0
121228,0
121229,0
121230,406
121231,211
121232,106
121233,106
121234,403
121235,0
121236,402
121238,408
121239,106
121240,0
121241,0
121242,106
121244,105
121245,405
121247,0
121248,109
121250,109
121251,106
121252,407
121253,106
121254,0
121255,0
121256,303
121257,209
121258,408
121259,0
121262,106
121263,0
121264,0
121265,405
121266,301
121267,0
121268,0
121269,106
121270,105
121271,209
121272,109
121273,106
121274,104
121275,106
121276,401
121277,106
121278,105
121279,106
121280,106
121281,408
121282,0
121283,0
121284,0
121285,405
121286,201
121287,106
121288,106
121289,209
121291,0
121292,209
121293,0
121294,503
121295,106
121296,209
121297,209
121298,0
121299,303
121300,209
121302,106
121303,209
121304,209
121307,503
121308,0
121311,401
121312,0
121313,403
121315,0
121316,401
121317,106
121318,403
121319,203
121321,409
121322,401
121323,0
121326,503
121328,104
121329,503
121330,106
121331,407
121332,104
121333,110
121334,104
121335,108
121337,106
121338,109
121340,105
121341,503
121342,407
121343,209
121344,209
121345,103
121347,103
121348,0
121349,104
121351,407
121352,209
121353,401
121354,503
121356,103
121357,108
121359,106
121360,104
121362,103
121363,106
121364,106
121365,110
121367,108
121368,103
121369,104
121370,106
121371,106
121372,407
121373,109
121374,106
121375,0
121376,106
121378,0
121379,106
121380,105
121381,106
121382,405
121383,106
121384,106
121385,403
121386,402
121387,409
121388,0
121390,0
121391,104
121393,209
121394,407
121395,106
121396,402
121397,503
121398,401
121399,408
121401,209
121402,409
121403,301
121404,0
121405,105
121407,503
121408,105
121409,409
121410,105
121411,407
121414,209
121416,405
121417,0
121418,0
121419,106
121420,503
121421,0
121422,104
121424,105
121425,103
121426,106
121427,0
121430,106
121431,401
121432,401
121433,402
121435,209
121436,106
121438,108
121439,106
121440,209
121441,106
121443,0
121444,0
121445,209
121446,0
121448,0
121449,0
121452,0
121453,106
121454,0
121455,106
121456,104
121457,106
121458,106
121459,0
121461,408
121462,106
121463,406
121464,407
121465,405
121466,106
121468,106
121469,106
121470,106
121471,106
121472,106
121473,106
121475,106
121476,407
121477,106
121478,110
121479,407
121480,0
121481,106
121482,106
121483,106
121485,106
121486,110
121487,503
121488,106
121489,209
121490,106
121491,407
121492,104
121493,106
121494,403
121495,106
121496,110
121497,403
121498,106
121499,409
121500,401
121501,106
121502,106
121503,303
121504,407
121506,503
121508,106
121509,0
121510,407
121511,401
121512,0
121513,0
121514,503
121515,0
121516,211
121518,0
121519,0
121520,0
121521,106
121522,401
121523,106
121524,403
121526,106
121527,105
121528,106
121529,106
121530,0
121531,0
121533,403
121534,109
121535,303
121536,106
121537,106
121538,403
121539,106
121540,106
121541,203
121543,0
121544,201
121545,106
121546,106
121547,503
121548,0
121549,0
121550,0
121552,106
121553,106
121554,407
121555,503
121556,103
121557,106
121558,106
121559,406
121560,110
121561,110
121562,106
121563,209
121565,106
121566,0
121567,110
121568,106
121569,0
121570,0
121571,209
121572,0
121573,0
121576,109
121577,0
121578,106
121579,110
121580,103
121581,106
121582,409
121583,403
121584,108
121585,405
121586,0
121587,408
121589,0
121591,503
121592,106
121593,407
121594,0
121595,106
121597,0
121598,401
121599,209
121600,0
121602,209
121603,0
121604,106
121606,0
121608,106
121609,106
121610,401
121611,201
121612,106
121614,105
121615,106
121616,0
121617,106
121618,110
121619,105
121620,106
121621,106
121622,0
121624,110
121625,108
121628,106
121629,303
121630,103
121632,106
121634,0
121635,301
121636,301
121637,104
121639,209
121642,405
121643,106
121644,503
121646,106
121647,303
121648,0
121649,402
121651,106
121652,0
121653,106
121654,403
121656,209
121657,503
121658,409
121659,0
121660,407
121661,106
121662,401
121663,408
121664,108
121666,108
121667,106
121668,203
121669,405
121670,407
121671,209
121672,301
121674,405
121675,209
121676,104
121677,401
121678,106
121679,408
121680,106
121681,403
121682,203
121683,106
121684,0
121685,106
121687,407
121689,209
121690,407
121691,503
121692,401
121693,106
121697,105
121699,105
121700,407
121701,104
121703,503
121704,405
121705,0
121706,407
121708,0
121710,409
121711,0
121712,106
121713,0
121714,203
121715,401
121716,407
121717,402
121718,401
121719,106
121721,110
121722,403
121723,106
121724,108
121725,209
121728,106
121730,106
121731,408
121733,0
121734,106
121736,106
121737,106
121738,110
121740,408
121741,503
121742,106
121743,106
121744,0
121745,104
121746,503
121747,403
121748,0
121749,0
121750,209
121751,408
121752,209
121753,0
121754,106
121755,402
121758,106
121759,209
121761,209
121762,106
121763,106
121764,211
121765,104
121766,203
121768,403
121769,106
121771,209
121772,0
121773,0
121774,409
121775,211
121776,209
121777,0
121778,104
121779,110
121781,401
121782,209
121783,105
121784,301
121785,0
121786,301
121787,0
121788,402
121789,301
121790,401
121792,104
121794,401
121795,106
121797,402
121799,109
121801,106
121802,106
121803,0
121804,106
121805,110
121806,104
121809,106
121811,108
121812,106
121813,106
121814,0
121815,209
121820,106
121821,209
121825,0
121827,106
121828,106
121829,106
121830,109
121831,211
121832,0
121833,106
121834,106
121835,106
121836,106
121837,0
121838,106
121839,106
121840,403
121842,105
121843,106
121845,106
121846,0
121848,106
121849,403
121850,0
121851,401
121852,0
121853,401
121854,106
121855,106
121856,0
121857,106
121859,0
121860,106
121861,106
121863,209
121864,106
121865,405
121867,407
121868,402
121869,104
121870,401
121871,407
121872,403
121873,301
121874,403
121875,0
121876,109
121877,0
121878,408
121879,408
121882,105
121883,0
121884,405
121885,405
121886,408
121888,301
121889,503
121890,0
121892,105
121893,106
121895,0
121896,403
121897,109
121899,0
121901,105
121902,209
121903,0
121904,0
121905,105
121906,0
121907,0
121909,105
121910,0
121911,106
121912,106
121913,0
121914,203
121915,0
121916,209
121917,104
121918,0
121919,408
121920,402
121921,106
121922,0
121923,109
121924,0
121925,301
121926,0
121927,0
121928,106
121929,0
121930,0
121932,405
121933,0
121934,0
121935,0
121936,106
121938,403
121939,405
121940,403
121942,0
121943,0
121945,0
121947,106
121949,0
121950,109
121951,103
121952,0
121954,0
121955,106
121957,0
121958,408
121959,0
121961,209
121962,408
121963,104
121964,405
121965,0
121966,0
121968,105
121969,109
121973,503
121974,0
121975,106
121976,0
121978,106
121982,106
121983,209
121984,209
121985,0
121987,106
121988,106
121989,106
121990,403
121991,0
121992,405
121993,0
121994,301
121995,209
121996,403
121997,109
122001,0
122002,401
122003,503
122004,303
122005,0
122006,109
122007,0
122008,106
122009,211
122010,0
122012,0
122013,105
122014,104
122015,0
122016,301
122017,0
122018,0
122020,106
122021,106
122022,105
122024,301
122026,106
122027,108
122029,209
122030,106
122031,0
122032,203
122033,503
122034,106
122035,0
122036,105
122038,106
122039,401
122040,0
122041,209
122042,0
122043,0
122045,401
122046,0
122047,0
122048,106
122049,209
122050,105
122051,0
122052,0
122053,105
122054,209
122055,0
122056,106
122057,402
122058,104
122059,403
122060,105
122061,106
122063,0
122064,0
122065,403
122067,0
122068,104
122069,503
122070,110
122071,211
122072,407
122074,105
122075,106
122077,106
122078,301
122079,401
122081,105
122082,0
122083,106
122084,209
122085,301
122086,0
122087,106
122088,109
122089,104
122090,0
122091,106
122092,301
122093,105
122094,209
122095,211
122096,0
122098,109
122099,0
122100,106
122101,106
122102,106
122103,106
122104,203
122106,406
122107,109
122108,106
122109,403
122111,0
122112,106
122113,106
122115,0
122116,105
122117,106
122118,301
122119,105
122121,108
122122,106
122123,0
122124,106
122127,109
122128,0
122130,106
122132,103
122134,106
122135,106
122136,106
122138,106
122139,104
122140,106
122142,106
122143,0
122144,0
122145,109
122146,0
122148,0
122149,203
122150,0
122151,106
122154,0
122155,0
122156,209
122157,301
122158,104
122160,0
122161,0
122162,403
122165,0
122166,209
122167,0
122168,402
122169,0
122170,0
122171,401
122172,0
122173,106
122175,106
122176,0
122177,0
122178,301
122179,106
122180,106
122181,408
122182,106
122183,0
122184,106
122185,402
122186,403
122187,408
122188,106
122189,106
122190,405
122191,109
122192,0
122193,0
122194,403
122195,106
122196,0
122198,403
122199,106
122200,106
122201,106
122202,0
122204,108
122205,106
122206,401
122208,0
122211,106
122212,0
122213,407
122214,0
122216,401
122217,0
122218,0
122219,0
122220,403
122221,0
122223,0
122225,106
122226,0
122228,0
122229,106
122231,403
122233,106
122234,503
122235,0
122236,106
122237,104
122238,106
122241,0
122242,0
122243,106
122244,106
122245,0
122247,503
122248,301
122250,0
122251,0
122253,0
122255,106
122257,0
122258,0
122260,106
122261,0
122263,0
122264,106
122266,0
122268,209
122269,0
122270,0
122271,301
122272,403
122273,0
122274,106
122275,105
122277,0
122280,0
122281,0
122283,503
122285,0
122286,209
122288,104
122289,105
122290,211
122292,0
122293,0
122294,0
122295,0
122296,106
122297,0
122298,402
122299,106
122300,401
122302,408
122303,0
122304,106
122305,106
122308,0
122311,210
122313,105
122318,0
122320,0
122321,106
122322,405
122323,0
122324,408
122325,0
122326,106
122327,209
122328,106
122329,106
122330,0
122331,0
122333,210
122334,106
122335,0
122336,403
122338,108
122339,503
122340,0
122341,0
122343,0
122344,106
122346,405
122348,0
122349,0
122351,0
122352,0
122353,203
122354,0
122355,405
122356,0
122357,0
122358,104
122359,405
122360,0
122361,105
122362,0
122363,0
122364,0
122365,106
122366,105
122368,0
122369,109
122370,0
122371,0
122372,0
122373,104
122375,0
122376,0
122378,0
122379,0
122381,403
122384,209
122385,0
122386,301
122387,106
122390,108
122391,0
122392,0
122393,209
122394,210
122397,0
122398,106
122399,0
122400,403
122401,0
122402,106
122403,0
122404,106
122405,106
122406,0
122408,403
122410,108
122411,0
122413,106
122415,104
122416,0
122417,106
122418,0
122419,0
122420,0
122422,0
122423,106
122424,0
122427,0
122428,106
122429,0
122430,0
122434,104
122435,0
122437,106
122439,0
122440,0
122441,0
122442,106
122443,0
122444,0
122445,106
122447,110
122449,0
122450,0
122451,0
122452,0
122454,0
122455,408
122456,0
122457,0
122458,0
122459,301
122460,408
122461,0
122462,0
122464,403
122465,106
122466,0
122467,503
122468,210
122469,105
122470,0
122471,210
122473,0
122474,0
122475,0
122476,0
122477,0
122479,408
122481,106
122482,0
122483,109
122484,405
122485,209
122486,0
122487,403
122488,408
122489,401
122490,408
122491,0
122492,0
122493,209
122494,0
122497,0
122498,105
122499,0
122500,403
122502,106
122503,104
122505,104
122506,106
122507,0
122508,104
122510,402
122511,109
122512,301
122513,105
122515,0
122516,301
122517,0
122520,104
122522,403
122523,104
122524,108
122525,105
122526,106
122527,0
122528,203
122529,209
122533,0
122535,105
122537,105
122538,408
122539,408
122540,105
122541,105
122542,301
122544,104
122547,105
122548,0
122549,106
122550,403
122551,0
122552,105
122553,106
122554,109
122556,106
122558,106
122559,301
122561,0
122564,105
122565,203
122566,108
122567,210
122568,106
122569,109
122570,106
122571,105
122572,105
122573,0
122574,0
122575,301
122576,104
122577,203
122578,104
122579,0
122580,106
122581,401
122582,106
122583,0
122585,0
122586,209
122587,0
122588,0
122589,0
122590,0
122591,407
122592,0
122593,0
122594,403
122595,402
122596,104
122597,0
122598,209
122599,211
122601,106
122602,407
122603,0
122604,209
122605,401
122607,0
122608,106
122609,106
122610,0
122611,0
122612,110
122613,0
122614,106
122615,401
122616,209
122618,0
122619,106
122620,401
122621,209
122623,209
122624,0
122625,106
122626,409
122627,401
122628,401
122629,0
122630,0
122631,106
122632,0
122635,106
122636,0
122638,0
122639,106
122641,401
122643,401
122644,401
122645,103
122646,108
122648,104
122649,105
122651,0
122652,0
122653,0
122654,209
122655,403
122658,0
122660,204
122661,0
122663,106
122664,401
122666,106
122667,0
122668,105
122669,0
122670,209
122671,0
122672,209
122673,108
122674,0
122675,106
122677,0
122678,405
122679,405
122680,0
122682,106
122683,109
122685,104
122686,0
122687,0
122688,106
122689,106
122690,106
122691,402
122692,0
122693,503
122694,104
122695,0
122696,0
122697,104
122699,109
122700,0
122705,106
122706,0
122707,106
122709,108
122710,209
122711,106
122712,503
122713,503
122715,403
122716,0
122718,109
122719,0
122720,104
122721,104
122722,408
122723,0
122724,0
122725,0
122726,401
122728,0
122729,203
122730,0
122731,106
122732,106
122733,104
122734,0
122735,0
122736,106
122737,106
122739,108
122740,105
122741,0
122744,401
122745,401
122746,0
122747,408
122748,106
122749,105
122751,105
122752,106
122753,401
122754,0
122755,0
122757,106
122758,401
122759,106
122761,0
122762,204
122763,301
122764,503
122765,106
122766,105
122767,108
122768,203
122769,401
122770,109
122771,106
122772,401
122776,209
122777,106
122778,106
122779,407
122780,105
122781,0
122782,0
122784,106
122785,0
122787,0
122788,0
122789,0
122790,0
122793,106
122795,106
122796,106
122797,209
122799,209
122800,0
122801,403
122802,106
122803,201
122804,0
122805,105
122806,209
122807,0
122808,0
122810,0
122811,402
122815,106
122816,0
122818,503
122819,106
122820,104
122821,106
122822,408
122823,401
122824,0
122825,108
122826,203
122827,402
122828,106
122829,503
122832,106
122833,0
122834,0
122835,0
122836,106
122837,401
122839,0
122840,0
122842,210
122844,106
122846,403
122849,403
122850,0
122851,209
122852,407
122853,105
122854,0
122855,301
122857,0
122858,0
122860,103
122861,106
122862,105
122863,0
122864,0
122865,408
122866,0
122867,0
122868,401
122869,109
122870,106
122871,402
122872,106
122873,203
122874,109
122875,0
122876,503
122877,203
122878,0
122879,203
122880,0
122881,401
122882,0
122883,0
122885,0
122887,106
122889,403
122890,106
122891,0
122893,0
122894,0
122895,0
122896,303
122897,401
122898,209
122899,503
122900,405
122902,106
122903,106
122904,405
122905,402
122906,0
122907,106
122908,104
122909,109
122911,106
122912,0
122913,105
122914,503
122916,109
122919,403
122920,211
122921,209
122922,103
122923,209
122924,209
122925,0
122926,211
122927,106
122928,106
122929,108
122930,106
122931,407
122932,106
122933,0
122934,106
122935,408
122936,407
122937,106
122938,401
122939,105
122940,106
122941,401
122942,106
122943,401
122944,110
122946,203
122948,303
122949,109
122950,109
122951,408
122952,403
122953,408
122955,106
122956,106
122957,0
122958,106
122960,108
122962,402
122963,0
122964,0
122968,0
122969,0
122970,209
122971,211
122973,110
122974,108
122975,110
122976,209
122977,301
122978,301
122979,0
122980,106
122982,109
122983,105
122985,211
122988,0
122989,0
122990,209
122992,209
122993,401
122994,110
122996,211
122997,407
122998,0
122999,0
123000,106
123001,108
123002,104
123004,407
123007,0
123008,409
123009,0
123010,106
123011,106
123012,109
123014,104
123016,407
123017,211
123018,0
123019,0
123021,106
123023,0
123024,0
123025,104
123026,0
123027,108
123029,105
123030,0
123031,108
123033,0
123034,209
123035,0
123036,209
123037,0
123038,105
123040,402
123043,106
123044,0
123045,209
123047,105
123049,0
123050,401
123052,209
123053,106
123054,106
123055,106
123056,0
123057,106
123058,303
123060,0
123061,402
123062,0
123066,0
123068,0
123072,109
123073,0
123074,0
123075,0
123078,0
123079,0
123080,401
123081,106
123082,0
123083,109
123084,0
123085,405
123086,106
123087,0
123088,103
123089,0
123090,401
123091,0
123093,0
123096,106
123097,407
123098,0
123099,0
123101,407
123102,209
123103,203
123104,0
123105,0
123107,209
123108,0
123109,209
123110,407
123111,0
123112,403
123113,0
123115,211
123116,0
123117,0
123119,0
123120,0
123121,401
123122,0
123123,0
123124,0
123126,0
123127,0
123128,201
123129,408
123130,106
123131,408
123132,209
123133,407
123134,0
123135,0
123136,0
123139,0
123140,401
123141,0
123142,0
123144,106
123145,0
123146,106
123148,301
123149,106
123150,0
123151,0
123152,0
123153,0
123154,106
123155,0
123157,0
123158,503
123159,106
123160,105
123161,0
123162,408
123163,301
123164,209
123165,403
123166,0
123167,211
123168,403
123170,201
123171,409
123172,104
123174,0
123175,0
123176,106
123177,402
123178,104
123179,403
123181,0
123182,106
123183,0
123184,0
123185,106
123186,203
123187,106
123188,403
123189,407
123190,104
123191,106
123192,0
123193,104
123194,403
123195,0
123196,0
123197,104
123199,106
123200,0
123201,104
123202,407
123204,211
123205,0
123206,0
123207,104
123210,0
123211,106
123212,0
123213,0
123214,0
123215,0
123216,0
123217,106
123218,201
123219,0
123221,106
123222,106
123223,0
123224,409
123225,209
123226,0
123227,407
123228,0
123230,0
123233,0
123235,0
123236,105
123237,106
123238,0
123239,0
123240,301
123242,106
123243,0
123245,0
123246,407
123247,0
123251,0
123252,110
123253,105
123254,104
123255,109
123256,0
123257,0
123258,209
123260,0
123261,0
123262,0
123264,0
123265,0
123266,110
123267,0
123268,0
123269,106
123270,401
123271,106
123272,409
123273,0
123274,209
123275,0
123276,0
123277,103
123279,0
123281,106
123282,0
123283,0
123284,0
123285,0
123286,401
123287,201
123288,0
123290,0
123291,106
123292,110
123293,109
123294,104
123296,106
123297,0
123300,0
123301,201
123302,408
123304,0
123306,209
123308,0
123309,0
123310,0
123311,0
123312,209
123314,0
123316,0
123317,104
123319,104
123320,0
123321,106
123322,0
123323,503
123324,0
123325,103
123327,0
123328,0
123329,0
123331,401
123332,0
123333,108
123334,0
123335,0
123336,109
123338,108
123340,405
123341,0
123342,209
123343,209
123344,0
123345,103
123351,408
123352,301
123353,109
123354,0
123355,401
123356,106
123357,0
123358,0
123359,108
123365,503
123366,401
123368,108
123370,106
123373,109
123374,209
123375,104
123377,104
123378,0
123379,106
123380,201
123381,503
123383,201
123384,104
123385,0
123386,0
123387,108
123388,408
123389,402
123390,0
123391,209
123392,0
123393,0
123396,503
123398,401
123399,106
123400,103
123401,401
123402,0
123403,106
123404,109
123405,0
123406,0
123407,106
123409,0
123411,303
123413,106
123416,303
123417,106
123418,301
123420,0
123421,0
123422,0
123423,0
123424,106
123425,0
123426,0
123427,105
123430,403
123432,0
123434,407
123435,0
123436,401
123437,0
123438,0
123439,0
123440,105
123441,106
123443,0
123444,402
123445,401
123446,401
123447,0
123448,408
123449,0
123450,104
123451,106
123452,106
123453,104
123454,105
123455,209
123456,109
123457,0
123459,0
123460,104
123461,402
123462,110
123463,104
123464,106
123465,109
123466,0
123467,106
123468,0
123469,409
123471,105
123472,104
123473,106
123474,401
123475,104
123476,401
123477,0
123479,401
123480,0
123482,0
123483,106
123484,0
123486,106
123487,301
123489,110
123490,408
123491,0
123494,106
123495,0
123496,407
123497,0
123498,109
123499,301
123500,109
123504,403
123505,403
123508,0
123509,0
123510,109
123512,503
123514,0
123515,0
123516,106
123517,0
123518,0
123519,0
123520,109
123522,0
123523,401
123525,105
123527,402
123528,203
123529,203
123530,0
123531,108
123532,402
123533,0
123536,0
123537,0
123538,110
123539,0
123541,408
123543,0
123544,0
123545,0
123546,401
123547,0
123548,0
123549,109
123550,0
123552,409
123553,0
123555,0
123557,401
123558,0
123559,201
123561,109
123562,211
123563,0
123564,109
123565,106
123567,103
123568,104
123570,0
123571,401
123574,0
123576,401
123577,106
123578,0
123579,209
123581,408
123583,211
123584,0
123585,401
123587,203
123588,105
123589,0
123592,108
123593,106
123594,0
123599,106
123600,106
123602,0
123604,0
123605,104
123606,106
123608,211
123609,403
123610,0
123611,103
123614,106
123615,503
123616,0
123617,0
123619,408
123620,0
123621,104
123623,109
123624,0
123625,106
123627,0
123628,401
123629,503
123630,0
123631,106
123633,0
123634,108
123635,0
123636,106
123637,110
123638,106
123639,109
123640,0
123641,106
123642,408
123643,104
123644,108
123645,402
123646,106
123647,408
123648,0
123650,105
123651,402
123653,301
123654,0
123656,106
123658,401
123659,203
123660,106
123661,0
123662,0
123663,106
123665,106
123666,106
123667,0
123668,106
123669,0
123670,0
123671,301
123674,409
123676,203
123677,408
123678,201
123679,407
123681,0
123682,0
123683,211
123684,0
123685,106
123686,105
123687,108
123688,401
123689,0
123691,106
123692,401
123693,0
123694,203
123696,402
123697,0
123698,407
123700,108
123701,408
123702,0
123704,0
123705,106
123706,402
123707,106
123708,503
123709,201
123710,0
123711,0
123712,0
123713,106
123715,106
123717,401
123718,402
123719,301
123720,104
123722,408
123723,0
123724,0
123725,0
123726,402
123727,108
123728,407
123729,402
123731,106
123732,106
123734,108
123735,201
123736,104
123737,106
123738,0
123740,211
123741,405
123742,0
123744,407
123745,203
123747,0
123748,301
123749,104
123750,106
123751,0
123753,109
123754,0
123755,211
123756,105
123757,105
123758,108
123759,0
123760,408
123761,106
123762,209
123763,0
123765,402
123766,0
123767,201
123768,408
123769,110
123770,108
123771,108
123773,503
123774,109
123775,0
123777,0
123778,405
123779,203
123780,106
123781,0
123782,303
123783,301
123784,408
123785,401
123786,203
123787,211
123788,106
123789,105
123790,401
123791,0
123792,106
123793,401
123795,203
123796,203
123797,203
123798,403
123799,0
123800,401
123802,106
123803,0
123804,104
123805,402
123806,401
123807,105
123808,0
123809,401
123810,0
123811,401
123812,0
123813,402
123816,0
123817,0
123818,0
123819,0
123820,401
123821,402
123823,0
123824,105
123826,104
123827,106
123828,0
123829,0
123831,106
123832,203
123833,0
123834,0
123836,203
123837,301
123839,401
123840,402
123841,106
123842,407
123843,407
123844,106
123846,0
123847,401
123848,409
123849,209
123850,0
123851,402
123853,0
123856,303
123858,104
123859,401
123860,109
123861,209
123862,104
123863,0
123864,408
123865,106
123866,503
123867,301
123868,402
123869,0
123870,104
123871,301
123872,503
123873,405
123875,0
123876,0
123877,106
123878,106
123880,301
123881,0
123882,0
123883,0
123884,105
123885,106
123887,209
123888,407
123889,110
123890,0
123891,401
123892,0
123893,401
123894,402
123895,106
123899,301
123900,209
123901,407
123902,201
123904,0
123905,0
123906,0
123908,0
123909,0
123910,0
123912,0
123913,104
123915,0
123916,0
123917,0
123919,0
123920,203
123922,407
123923,407
123925,109
123927,401
123928,402
123929,0
123931,104
123932,104
123933,408
123934,303
123935,106
123936,209
123939,0
123940,203
123941,0
123942,203
123943,402
123944,0
123945,106
123946,0
123947,106
123948,211
123949,0
123950,0
123951,409
123953,401
123954,0
123955,0
123956,0
123957,408
123958,0
123959,106
123960,106
123961,0
123963,0
123965,0
123968,401
123969,109
123970,106
123971,211
123972,0
123973,0
123974,203
123975,106
123976,0
123977,0
123978,209
123979,104
123981,0
123982,0
123983,303
123984,405
123985,0
123986,106
123987,0
123988,210
123989,301
123990,0
123991,0
123993,503
123994,0
123995,203
123996,110
123997,403
123998,402
123999,105
124000,104
124001,104
124002,0
124003,108
124004,402
124005,0
124006,0
124007,0
124008,104
124009,0
124010,105
124011,402
124012,403
124014,0
124015,211
124016,0
124019,211
124020,405
124021,401
124022,402
124023,0
124024,211
124025,0
124027,301
124028,0
124029,108
124032,0
124034,0
124035,0
124036,0
124037,0
124038,0
124040,0
124042,0
124043,0
124047,0
124048,0
124049,0
124051,0
124053,0
124054,0
124056,503
124059,0
124060,209
124062,401
124063,0
124064,0
124065,303
124066,0
124070,503
124072,503
124073,103
124074,0
124075,0
124076,408
124077,105
124078,203
124079,401
124080,0
124081,0
124082,105
124086,0
124087,0
124088,106
124089,0
124091,209
124092,201
124094,401
124096,401
124098,106
124100,203
124101,0
124103,106
124104,0
124106,203
124107,0
124109,106
124110,105
124111,106
124112,0
124113,0
124114,0
124115,408
124119,402
124120,402
124121,106
124122,108
124123,106
124124,401
124125,301
124126,301
124127,104
124128,503
124131,0
124132,402
124134,204
124135,401
124136,211
124137,203
124138,106
124139,203
124140,0
124141,106
124142,408
124143,0
124144,301
124145,503
124146,301
124147,108
124148,108
124149,407
124151,0
124152,103
124153,106
124154,203
124155,106
124156,104
124158,0
124159,106
124160,105
124161,211
124162,0
124163,403
124164,301
124165,209
124166,0
124167,106
124168,301
124169,401
124170,0
124171,106
124172,106
124173,0
124174,301
124175,105
124176,104
124177,407
124178,108
124180,0
124181,0
124182,209
124183,405
124184,0
124185,402
124186,105
124187,209
124189,203
124191,0
124192,405
124193,403
124194,301
124195,301
124198,0
124199,409
124200,301
124201,0
124205,209
124206,408
124207,402
124208,409
124209,0
124210,401
124211,0
124212,0
124214,106
124215,0
124216,301
124218,401
124219,211
124220,0
124221,203
124222,301
124223,0
124225,408
124226,0
124227,201
124229,104
124230,301
124231,402
124232,403
124233,0
124234,401
124236,203
124238,0
124239,301
124240,301
124241,203
124242,211
124243,110
124244,301
124245,0
124246,0
124247,401
124248,106
124249,401
124250,203
124251,401
124254,407
124255,0
124256,209
124257,0
124259,0
124260,0
124261,301
124262,0
124263,0
124265,408
124266,0
124269,0
124270,0
124272,203
124273,301
124274,106
124275,0
124276,104
124277,0
124278,211
124281,0
124282,0
124284,211
124286,108
124287,407
124288,209
124289,106
124290,106
124291,105
124292,106
124294,408
124295,0
124296,106
124298,409
124299,106
124300,0
124301,301
124302,110
124303,0
124305,203
124306,0
124307,407
124308,0
124309,108
124310,301
124311,106
124312,0
124313,106
124314,0
124315,203
124317,301
124318,407
124319,106
124322,108
124324,0
124325,403
124327,0
124328,108
124329,401
124330,0
124331,106
124332,0
124333,401
124334,301
124335,0
124337,203
124338,0
124340,103
124341,0
124342,211
124343,503
124344,0
124345,108
124348,503
124349,401
124350,0
124352,301
124353,203
124354,106
124355,401
124356,105
124357,106
124358,0
124359,0
124362,106
124363,401
124364,407
124365,0
124368,0
124369,108
124370,401
124372,203
124373,0
124374,0
124375,0
124377,0
124378,503
124379,0
124380,203
124381,0
124383,0
124384,108
124385,105
124386,0
124387,0
124388,408
124389,0
124390,104
124391,104
124393,0
124394,103
124395,0
124396,108
124397,103
124398,0
124399,0
124400,103
124401,301
124402,0
124403,108
124404,106
124405,0
124406,203
124407,104
124410,0
124411,106
124412,105
124413,108
124414,0
124415,105
124416,109
124417,0
124418,105
124419,201
124420,503
124421,211
124422,201
124423,401
124424,104
124425,408
124426,104
124427,201
124428,401
124429,105
124431,0
124432,401
124434,203
124435,0
124436,0
124438,109
124439,301
124440,503
124441,0
124443,503
124445,106
124446,106
124447,0
124448,105
124449,0
124450,0
124451,401
124455,210
124456,105
124457,407
124458,0
124459,106
124460,211
124461,0
124462,301
124463,201
124464,103
124465,106
124466,106
124468,105
124469,0
124470,0
124473,0
124474,0
124476,0
124477,405
124478,408
124479,0
124480,301
124481,0
124484,0
124485,403
124486,301
124487,0
124488,203
124490,0
124491,301
124492,106
124493,209
124494,402
124495,401
124496,301
124497,0
124498,0
124499,106
124500,203
124502,402
124503,401
124505,402
124506,503
124507,0
124508,301
124509,0
124510,106
124511,0
124512,405
124513,408
124514,401
124515,106
124516,106
124517,210
124518,408
124519,106
124520,108
124521,0
124522,104
124523,203
124524,0
124525,0
124526,402
124527,104
124528,106
124531,0
124532,0
124534,503
124535,203
124536,0
124537,106
124538,402
124540,106
124541,0
124543,0
124545,106
124546,106
124547,106
124548,106
124549,106
124550,0
124551,0
124552,106
124553,301
124554,0
124555,103
124557,0
124558,201
124559,106
124562,503
124563,109
124564,0
124565,106
124567,0
124568,0
124569,301
124570,106
124571,103
124572,211
124573,0
124574,0
124575,211
124576,0
124577,108
124578,0
124579,401
124580,401
124581,401
124582,0
124583,106
124586,203
124587,209
124590,402
124591,103
124592,104
124593,401
124594,106
124596,0
124597,106
124598,109
124599,403
124600,106
124601,401
124606,0
124608,402
124609,0
124610,103
124611,0
124612,0
124614,408
124615,0
124616,0
124617,106
124618,301
124620,0
124621,210
124622,401
124623,0
124624,106
124625,0
124626,105
124627,104
124629,211
124630,401
124631,402
124632,402
124634,106
124635,103
124636,0
124638,0
124639,301
124640,401
124641,106
124645,0
124647,0
124648,0
124649,105
124650,0
124651,402
124652,106
124653,0
124654,303
124655,409
124658,0
124659,211
124660,402
124661,503
124662,203
124664,301
124666,0
124668,108
124669,203
124670,203
124671,0
124672,104
124673,409
124674,210
124675,0
124676,0
124677,201
124678,402
124679,301
124680,104
124682,106
124684,0
124686,401
124687,301
124688,503
124690,104
124691,301
124692,0
124694,0
124695,0
124696,403
124697,0
124698,0
124699,201
124700,0
124701,0
124702,105
124703,106
124704,0
124705,210
124708,407
124709,0
124711,0
124712,201
124713,407
124714,0
124717,0
124718,0
124719,105
124720,402
